sem_bge,comp_bge,exp_bge,form_bge,skills_raw,edu_gap_norm,domain_compat_score,label,domain_name,domain_match
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.678,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6832,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6794,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6803,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6705,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.7008,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6722,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6956,Développement Mobile iOS/Android,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6647,Développement Mobile iOS/Android,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6228,Développement Mobile iOS/Android,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.646,Développement Mobile iOS/Android,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6439,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6403,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6304,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6184,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6304,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6128,Développement Mobile iOS/Android,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6177,Développement Mobile iOS/Android,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5326,Développement Mobile iOS/Android,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5129,Développement Mobile iOS/Android,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5151,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5162,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5225,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5331,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.4889,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5094,Développement Mobile iOS/Android,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5294,Développement Mobile iOS/Android,same
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2602,Développement Mobile iOS/Android,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.3074,Développement Mobile iOS/Android,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2598,Développement Mobile iOS/Android,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2811,Développement Mobile iOS/Android,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.3113,Développement Mobile iOS/Android,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.3086,Développement Mobile iOS/Android,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0592,Développement Mobile iOS/Android,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0478,Développement Mobile iOS/Android,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0486,Développement Mobile iOS/Android,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.04,Développement Mobile iOS/Android,different
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.813,UX/UI Design,same
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.8108,UX/UI Design,same
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.7951,UX/UI Design,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.7971,UX/UI Design,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.7804,UX/UI Design,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.7994,UX/UI Design,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.8001,UX/UI Design,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.7766,UX/UI Design,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.812,UX/UI Design,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.7303,UX/UI Design,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.7417,UX/UI Design,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.7495,UX/UI Design,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7631,UX/UI Design,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.729,UX/UI Design,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7248,UX/UI Design,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7251,UX/UI Design,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7558,UX/UI Design,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7557,UX/UI Design,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6635,UX/UI Design,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6805,UX/UI Design,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6727,UX/UI Design,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6977,UX/UI Design,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6739,UX/UI Design,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6786,UX/UI Design,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6753,UX/UI Design,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6712,UX/UI Design,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6812,UX/UI Design,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6176,UX/UI Design,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6139,UX/UI Design,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6198,UX/UI Design,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6301,UX/UI Design,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6162,UX/UI Design,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6302,UX/UI Design,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6454,UX/UI Design,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6167,UX/UI Design,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6184,UX/UI Design,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.4957,UX/UI Design,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5189,UX/UI Design,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.4912,UX/UI Design,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.511,UX/UI Design,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5315,UX/UI Design,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5076,UX/UI Design,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5072,UX/UI Design,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5043,UX/UI Design,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5039,UX/UI Design,same
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2732,UX/UI Design,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.3121,UX/UI Design,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.3039,UX/UI Design,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2885,UX/UI Design,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2978,UX/UI Design,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2899,UX/UI Design,adjacent
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0436,UX/UI Design,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0527,UX/UI Design,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0462,UX/UI Design,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0477,UX/UI Design,different
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.7822,Data Engineer / Big Data,same
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.7883,Data Engineer / Big Data,same
0.8375,0.875,1.0,1.0,0.875,0.0,1.0,0.7977,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.7841,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.7703,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.8,0.875,0.2,1.0,0.8097,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.7745,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.7952,Data Engineer / Big Data,same
0.8375,0.875,1.0,0.6,0.875,0.4,1.0,0.7855,Data Engineer / Big Data,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.7437,Data Engineer / Big Data,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.72,Data Engineer / Big Data,same
0.775,0.75,1.0,1.0,0.75,0.0,1.0,0.7226,Data Engineer / Big Data,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7409,Data Engineer / Big Data,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7428,Data Engineer / Big Data,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7345,Data Engineer / Big Data,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7465,Data Engineer / Big Data,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7475,Data Engineer / Big Data,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7224,Data Engineer / Big Data,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6783,Data Engineer / Big Data,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.673,Data Engineer / Big Data,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6996,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6606,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.689,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6911,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6733,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6921,Data Engineer / Big Data,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.674,Data Engineer / Big Data,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6379,Data Engineer / Big Data,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6451,Data Engineer / Big Data,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6059,Data Engineer / Big Data,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6312,Data Engineer / Big Data,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6302,Data Engineer / Big Data,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6168,Data Engineer / Big Data,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6274,Data Engineer / Big Data,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6114,Data Engineer / Big Data,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6259,Data Engineer / Big Data,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5254,Data Engineer / Big Data,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5105,Data Engineer / Big Data,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.504,Data Engineer / Big Data,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.4995,Data Engineer / Big Data,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5343,Data Engineer / Big Data,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5185,Data Engineer / Big Data,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5158,Data Engineer / Big Data,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5074,Data Engineer / Big Data,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5171,Data Engineer / Big Data,same
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2903,Data Engineer / Big Data,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2996,Data Engineer / Big Data,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.281,Data Engineer / Big Data,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2992,Data Engineer / Big Data,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.3085,Data Engineer / Big Data,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2962,Data Engineer / Big Data,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0522,Data Engineer / Big Data,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0492,Data Engineer / Big Data,different
0.4,0.0,0.1,0.8,0.0,0.2,0.0,0.0495,Data Engineer / Big Data,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0464,Data Engineer / Big Data,different
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7667,Médecine Générale,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7811,Médecine Générale,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7936,Médecine Générale,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7613,Médecine Générale,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7762,Médecine Générale,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7864,Médecine Générale,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7739,Médecine Générale,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7868,Médecine Générale,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7752,Médecine Générale,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7027,Médecine Générale,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7177,Médecine Générale,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.6987,Médecine Générale,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7509,Médecine Générale,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7051,Médecine Générale,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.6959,Médecine Générale,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7159,Médecine Générale,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7066,Médecine Générale,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7118,Médecine Générale,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6681,Médecine Générale,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6635,Médecine Générale,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6622,Médecine Générale,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6515,Médecine Générale,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6565,Médecine Générale,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6678,Médecine Générale,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6467,Médecine Générale,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6602,Médecine Générale,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6642,Médecine Générale,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5862,Médecine Générale,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6048,Médecine Générale,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5891,Médecine Générale,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5997,Médecine Générale,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5812,Médecine Générale,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5928,Médecine Générale,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5889,Médecine Générale,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.601,Médecine Générale,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5903,Médecine Générale,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5559,Médecine Générale,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5412,Médecine Générale,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5315,Médecine Générale,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5293,Médecine Générale,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.529,Médecine Générale,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5515,Médecine Générale,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5222,Médecine Générale,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5225,Médecine Générale,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5227,Médecine Générale,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2938,Médecine Générale,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3056,Médecine Générale,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2885,Médecine Générale,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2924,Médecine Générale,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3044,Médecine Générale,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2685,Médecine Générale,adjacent
0.4,0.0,1.0,0.1,0.0,1.0,0.0,0.04,Médecine Générale,different
0.4,0.0,1.0,0.1,0.0,1.0,0.0,0.04,Médecine Générale,different
0.4,0.0,1.0,0.4,0.0,0.6,0.0,0.04,Médecine Générale,different
0.4,0.0,1.0,0.2,0.0,0.8,0.0,0.0574,Médecine Générale,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7571,Chirurgie,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7411,Chirurgie,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7476,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7608,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7785,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7542,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7773,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7673,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7399,Chirurgie,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7568,Chirurgie,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7586,Chirurgie,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7427,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7564,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7757,Chirurgie,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7673,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7725,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.761,Chirurgie,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7472,Chirurgie,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6708,Chirurgie,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6536,Chirurgie,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6893,Chirurgie,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6633,Chirurgie,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6717,Chirurgie,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6765,Chirurgie,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.683,Chirurgie,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6603,Chirurgie,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6565,Chirurgie,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5981,Chirurgie,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.57,Chirurgie,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5581,Chirurgie,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5849,Chirurgie,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5712,Chirurgie,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5742,Chirurgie,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5808,Chirurgie,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.608,Chirurgie,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5776,Chirurgie,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.5029,Chirurgie,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.49,Chirurgie,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4744,Chirurgie,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4847,Chirurgie,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4805,Chirurgie,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4794,Chirurgie,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4904,Chirurgie,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4788,Chirurgie,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4909,Chirurgie,same
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3095,Chirurgie,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3197,Chirurgie,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2897,Chirurgie,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.296,Chirurgie,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2964,Chirurgie,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.305,Chirurgie,adjacent
0.4,0.0,1.0,0.1,0.0,1.0,0.0,0.0507,Chirurgie,different
0.4,0.0,1.0,0.4,0.0,0.6,0.0,0.0622,Chirurgie,different
0.4,0.0,1.0,0.2,0.0,0.8,0.0,0.0469,Chirurgie,different
0.4,0.0,1.0,0.1,0.0,1.0,0.0,0.04,Chirurgie,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7716,Pharmacie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7867,Pharmacie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7757,Pharmacie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7927,Pharmacie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7646,Pharmacie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7862,Pharmacie,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7525,Pharmacie,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.8087,Pharmacie,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7644,Pharmacie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6965,Pharmacie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6902,Pharmacie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7029,Pharmacie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7023,Pharmacie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.719,Pharmacie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6921,Pharmacie,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7181,Pharmacie,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7175,Pharmacie,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6944,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6321,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6433,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6223,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6408,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.626,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6089,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6475,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6222,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6217,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6359,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6189,Pharmacie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6428,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6276,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6276,Pharmacie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6344,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6284,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6411,Pharmacie,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6191,Pharmacie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5501,Pharmacie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5444,Pharmacie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5598,Pharmacie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5508,Pharmacie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5391,Pharmacie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5515,Pharmacie,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5589,Pharmacie,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.548,Pharmacie,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5538,Pharmacie,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2955,Pharmacie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3128,Pharmacie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3056,Pharmacie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2838,Pharmacie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2915,Pharmacie,adjacent
